epoch,accuracy,loss
0,0.5625,0.004764798562973738
0,0.65625,0.008155887946486473
0,0.46875,0.013049324974417686
0,0.5,0.004439086653292179
0,0.4375,0.08220062404870987
0,0.6875,0.003204647684469819
0,0.65625,0.005735693033784628
0,0.53125,0.00409697275608778
0,0.53125,0.002869499148800969
0,0.65625,0.012406429275870323
0,0.71875,0.006239458918571472
0,0.65625,0.0033261305652558804
0,0.6875,0.0071426453068852425
0,0.65625,0.01133154146373272
0,0.59375,0.010853723622858524
0,0.53125,0.0029102922417223454
0,0.5625,0.005696906242519617
0,0.59375,0.002978093922138214
0,0.625,0.01386651024222374
0,0.6875,0.002186605939641595
0,0.5625,0.009442993439733982
0,0.65625,0.009900996461510658
0,0.65625,0.007383917924016714
0,0.65625,0.0061597637832164764
0,0.78125,0.0034965919330716133
0,0.6875,0.1613875776529312
0,0.59375,0.00522965844720602
0,0.59375,0.011542556807398796
0,0.4375,0.005363615695387125
0,0.40625,0.007891922257840633
0,0.65625,0.00861869566142559
0,0.5,0.015301508828997612
0,0.65625,0.006706445477902889
0,0.78125,0.008413787931203842
0,0.59375,0.008166667073965073
0,0.65625,0.008438140153884888
0,0.65625,0.006406932137906551
0,0.6875,0.005010767839848995
0,0.5625,0.006714627146720886
0,0.5,0.006284929811954498
0,0.59375,0.0168151818215847
0,0.40625,0.005229945294559002
0,0.625,0.009626822546124458
0,0.6875,0.005907772108912468
0,0.625,0.005623441189527512
0,0.625,0.007697620894759893
0,0.65625,0.0035298983566462994
0,0.53125,0.006393290124833584
0,0.75,0.0036455225199460983
0,0.65625,0.003514854470267892
0,0.4375,0.004281071480363607
0,0.71875,0.010006457567214966
0,0.5,0.011368135921657085
0,0.375,0.008757359348237514
0,0.53125,0.003806695342063904
0,0.53125,0.0032724495977163315
0,0.625,0.007583441212773323
0,0.65625,0.006218216381967068
0,0.53125,0.006080429535359144
0,0.65625,0.004859111271798611
0,0.46875,0.002455407753586769
0,0.625,0.007075708359479904
0,0.375,0.004954730626195669
0,0.28125,0.015232797712087631
0,0.5625,0.006004582159221172
0,0.4375,0.02255105786025524
0,0.53125,0.010780907236039639
0,0.625,0.0033685057424008846
0,0.71875,0.0035403198562562466
0,0.59375,0.007607998326420784
0,0.65625,0.00766391446813941
0,0.75,0.0035713573452085257
0,0.53125,0.02175248973071575
0,0.4375,0.008219950832426548
0,0.625,0.002857329323887825
0,0.5,0.00880874041467905
0,0.625,0.013521171174943447
0,0.40625,0.003340895054861903
0,0.65625,0.007887241430580616
0,0.5625,0.006918036844581366
0,0.625,0.00771775096654892
0,0.65625,0.004705400206148624
0,0.6875,0.021062776446342468
0,0.8125,0.004509263671934605
0,0.71875,0.004337746649980545
0,0.71875,0.006485151592642069
0,0.59375,0.005760508589446545
0,0.6875,0.006577495019882917
0,0.59375,0.00784333236515522
0,0.40625,0.012350726872682571
0,0.46875,0.005050430539995432
0,0.375,0.006461361888796091
0,0.5625,0.006398195866495371
0,0.5625,0.008014243096113205
0,0.65625,0.0032393706496804953
0,0.65625,0.01496176328510046
0,0.71875,0.013501708395779133
0,0.6875,0.004947608802467585
0,0.65625,0.005149463191628456
0,0.5,0.007791823707520962
0,0.46875,0.02507348172366619
0,0.3125,0.0062448615208268166
0,0.46875,0.010852444916963577
0,0.53125,0.003890693886205554
0,0.6875,0.0016875698929652572
0,0.59375,0.006648825481534004
0,0.34375,0.01207448448985815
0,0.625,0.003270580433309078
0,0.5,0.011386245489120483
0,0.5625,0.004620466846972704
0,0.6875,0.0016941531794145703
0,0.65625,0.0040536122396588326
0,0.5625,0.017979493364691734
0,0.71875,0.005303591955453157
0,0.65625,0.004603452980518341
0,0.59375,0.009720563888549805
0,0.625,0.005417392589151859
0,0.65625,0.004433592315763235
0,0.75,0.016231995075941086
0,0.65625,0.0029284690972417593
0,0.5625,0.0032867970876395702
0,0.65625,0.0015834399964660406
0,0.59375,0.003627053927630186
0,0.46875,0.002729242667555809
0,0.53125,0.002757611218839884
0,0.65625,0.0033916914835572243
0,0.4375,0.007469344884157181
0,0.53125,0.011296560987830162
0,0.625,0.010065039619803429
0,0.5625,0.003544850507751107
0,0.8125,0.004048927687108517
0,0.65625,0.01053654495626688
0,0.6875,0.013109320774674416
0,0.53125,0.012713698670268059
0,0.625,0.007551648188382387
0,0.59375,0.005869466811418533
0,0.53125,0.0043938616290688515
0,0.59375,0.00950254313647747
0,0.46875,0.021170586347579956
0,0.46875,0.005556870251893997
0,0.46875,0.001883654622361064
0,0.53125,0.003022838616743684
0,0.4375,0.004713471047580242
0,0.4375,0.20761914551258087
0,0.40625,0.03172510489821434
0,0.375,0.007857345044612885
0,0.5625,0.012791378423571587
0,0.34375,0.013432173058390617
0,0.40625,0.005809973459690809
0,0.59375,0.006032271776348352
0,0.59375,0.0037926798686385155
0,0.5625,0.009516199119389057
0,0.75,0.014553172513842583
0,0.5625,0.007807877380400896
0,0.65625,0.01288080308586359
0,0.65625,0.002539684996008873
0,0.75,0.003340937662869692
0,0.5,0.005771157331764698
0,0.65625,0.0054870061576366425
0,0.8125,0.012589359655976295
0,0.5,0.005858191754668951
0,0.59375,0.008357838727533817
